,date,store_nbr,family,sales,onpromotion,transactions,dcoilwtico,type,locale_name,transferred
1916140,2015-11-30,14.0,HOME CARE,239.0,0.0,1449.0,40.43,Event,Ecuador,False
1125005,2014-09-16,16.0,PET SUPPLIES,0.0,0.0,958.0,94.91,Not Holiday,Ecuador,False
1491990,2015-04-09,13.0,HOME APPLIANCES,0.0,0.0,1114.0,50.79,Not Holiday,Ecuador,False
2297487,2016-06-25,23.0,HOME AND KITCHEN II,7.0,0.0,1034.0,45.8,Holiday,Imbabura,False
2808022,2017-04-03,41.0,CLEANING,1109.0,5.0,1107.0,50.25,Not Holiday,Ecuador,False
1505453,2015-04-16,43.0,HOME AND KITCHEN II,34.0,0.0,1242.0,56.69,Not Holiday,Ecuador,False
1075194,2014-08-19,19.0,GROCERY I,2209.0,0.0,1267.0,94.35,Not Holiday,Ecuador,False
1719003,2015-08-11,34.0,MAGAZINES,0.0,0.0,2109.0,43.11,Not Holiday,Ecuador,False
2068314,2016-02-23,35.0,POULTRY,93.719,0.0,727.0,31.84,Not Holiday,Ecuador,False
851591,2014-04-19,47.0,HOME APPLIANCES,3.0,0.0,5032.0,104.35,Not Holiday,Ecuador,False
1524564,2015-04-27,28.0,LAWN AND GARDEN,0.0,0.0,1072.0,55.56,Not Holiday,Ecuador,False
1013980,2014-07-15,54.0,GROCERY II,5.0,0.0,701.0,100.56,Not Holiday,Ecuador,False
1454367,2015-03-19,7.0,HARDWARE,3.0,0.0,1551.0,44.02,Not Holiday,Ecuador,False
1443252,2015-03-12,48.0,LAWN AND GARDEN,1.0,0.0,2205.0,47.12,Not Holiday,Ecuador,False
1700218,2015-08-01,5.0,HOME AND KITCHEN I,22.0,0.0,1538.0,45.25,Not Holiday,Ecuador,False
1634613,2015-06-26,15.0,HARDWARE,0.0,0.0,1375.0,59.41,Not Holiday,Ecuador,False
1265443,2014-12-04,6.0,HOME AND KITCHEN II,5.0,0.0,1622.0,66.73,Not Holiday,Ecuador,False
1543202,2015-05-07,53.0,GROCERY II,15.0,0.0,662.0,58.99,Not Holiday,Ecuador,False
1168199,2014-10-10,29.0,MAGAZINES,0.0,0.0,0.0,85.87,Transfer,Ecuador,False
1842385,2015-10-19,47.0,HOME CARE,587.0,1.0,3358.0,45.91,Not Holiday,Ecuador,False
2418850,2016-08-29,20.0,BREAD/BAKERY,350.0,6.0,1229.0,46.97,Not Holiday,Ecuador,False
2574725,2016-11-23,45.0,LINGERIE,3.0,0.0,3620.0,46.72,Not Holiday,Ecuador,False
2940234,2017-06-15,51.0,LINGERIE,0.0,0.0,1509.0,44.47,Not Holiday,Ecuador,False
2157419,2016-04-13,36.0,AUTOMOTIVE,6.0,0.0,943.0,41.7,Not Holiday,Ecuador,False
726429,2014-02-08,34.0,MEATS,237.43199,0.0,2734.0,100.12,Not Holiday,Ecuador,False
2425057,2016-09-01,46.0,DAIRY,1351.0,9.0,3037.0,43.17,Not Holiday,Ecuador,False
1392766,2015-02-12,30.0,MEATS,75.426,15.0,807.0,51.17,Not Holiday,Ecuador,False
2110141,2016-03-18,7.0,FROZEN FOODS,355.0,0.0,2011.0,39.47,Not Holiday,Ecuador,False
2267186,2016-06-09,14.0,DELI,236.0,2.0,1256.0,50.52,Not Holiday,Ecuador,False
1491988,2015-04-09,13.0,HOME AND KITCHEN I,6.0,0.0,1114.0,50.79,Not Holiday,Ecuador,False
734951,2014-02-13,22.0,SEAFOOD,0.0,0.0,0.0,100.27,Not Holiday,Ecuador,False
2037771,2016-02-06,28.0,EGGS,275.0,0.0,1438.0,29.71,Not Holiday,Ecuador,False
445052,2013-09-03,40.0,CELEBRATION,0.0,0.0,1170.0,108.67,Not Holiday,Ecuador,False
2787357,2017-03-23,9.0,AUTOMOTIVE,6.0,2.0,1843.0,47.0,Not Holiday,Ecuador,False
2606083,2016-12-11,23.0,PREPARED FOODS,31.0,2.0,1025.0,52.74,Not Holiday,Ecuador,False
2499980,2016-10-13,48.0,LINGERIE,0.0,0.0,2089.0,50.47,Not Holiday,Ecuador,False
2691076,2017-01-28,7.0,GROCERY II,32.0,0.0,1890.0,52.63,Not Holiday,Ecuador,False
1788695,2015-09-19,40.0,LADIESWEAR,0.0,0.0,1331.0,46.67,Not Holiday,Ecuador,False
491315,2013-09-29,38.0,BEVERAGES,1180.0,0.0,2316.0,102.36,Not Holiday,Ecuador,False
1059644,2014-08-10,34.0,BREAD/BAKERY,1061.0,0.0,2408.0,98.09,Holiday,Ecuador,False
66390,2013-02-07,13.0,LADIESWEAR,0.0,0.0,920.0,95.84,Not Holiday,Ecuador,False
1672696,2015-07-16,35.0,HOME AND KITCHEN I,3.0,0.0,772.0,50.9,Not Holiday,Ecuador,False
1710241,2015-08-06,39.0,CELEBRATION,6.0,0.0,1360.0,44.69,Not Holiday,Ecuador,False
1889543,2015-11-15,18.0,LADIESWEAR,16.0,0.0,1325.0,41.68,Not Holiday,Ecuador,False
2611438,2016-12-14,24.0,BREAD/BAKERY,835.593,3.0,2619.0,51.01,Not Holiday,Ecuador,False
1829457,2015-10-12,33.0,PET SUPPLIES,1.0,0.0,1077.0,47.09,Not Holiday,Ecuador,False
261237,2013-05-26,32.0,BABY CARE,0.0,0.0,761.0,94.65,Not Holiday,Ecuador,False
1485123,2015-04-05,21.0,HARDWARE,0.0,0.0,0.0,52.08,Not Holiday,Ecuador,False
1909343,2015-11-26,24.0,LADIESWEAR,6.0,0.0,2197.0,40.57,Not Holiday,Ecuador,False
914631,2014-05-25,13.0,PLAYERS AND ELECTRONICS,0.0,0.0,943.0,104.78,Not Holiday,Ecuador,False
1185934,2014-10-20,27.0,BOOKS,0.0,0.0,1324.0,82.76,Not Holiday,Ecuador,False
976640,2014-06-26,2.0,PREPARED FOODS,124.115,0.0,1816.0,106.49,Not Holiday,Ecuador,False
1959187,2015-12-23,23.0,AUTOMOTIVE,1.0,0.0,1772.0,36.76,Additional,Ecuador,False
909428,2014-05-22,18.0,BREAD/BAKERY,684.0,0.0,1355.0,104.03,Not Holiday,Ecuador,False
2565025,2016-11-18,21.0,MAGAZINES,0.0,0.0,915.0,45.69,Not Holiday,Ecuador,False
2990310,2017-07-11,3.0,BEVERAGES,7534.0,41.0,2845.0,45.06,Not Holiday,Ecuador,False
497967,2013-10-03,23.0,"LIQUOR,WINE,BEER",34.0,0.0,1182.0,103.29,Not Holiday,Ecuador,False
2498983,2016-10-13,18.0,HARDWARE,0.0,0.0,0.0,50.47,Not Holiday,Ecuador,False
2514464,2016-10-22,1.0,HOME CARE,166.0,2.0,1323.0,50.18,Not Holiday,Ecuador,False
579160,2013-11-17,54.0,BEAUTY,1.0,0.0,1147.0,93.03,Not Holiday,Ecuador,False
2104967,2016-03-15,12.0,HOME CARE,162.0,0.0,1164.0,36.32,Not Holiday,Ecuador,False
1709520,2015-08-06,17.0,FROZEN FOODS,54.0,0.0,1205.0,44.69,Not Holiday,Ecuador,False
1990301,2016-01-10,47.0,PLAYERS AND ELECTRONICS,50.0,0.0,4943.0,31.42,Not Holiday,Ecuador,False
649235,2013-12-27,17.0,HOME APPLIANCES,2.0,0.0,1262.0,99.94,Not Holiday,Ecuador,False
2549668,2016-11-10,42.0,FROZEN FOODS,100.745,7.0,937.0,44.62,Holiday,Guaranda,False
2229831,2016-05-19,16.0,EGGS,69.0,1.0,734.0,48.16,Not Holiday,Ecuador,False
1568261,2015-05-22,2.0,PERSONAL CARE,258.0,2.0,1924.0,58.88,Not Holiday,Ecuador,False
81375,2013-02-15,35.0,"LIQUOR,WINE,BEER",6.0,0.0,681.0,95.95,Not Holiday,Ecuador,False
1073100,2014-08-18,9.0,PRODUCE,0.0,0.0,2333.0,96.44,Not Holiday,Ecuador,False
175586,2013-04-09,28.0,HOME CARE,0.0,0.0,985.0,94.18,Not Holiday,Ecuador,False
2456130,2016-09-19,15.0,POULTRY,112.27,0.0,1417.0,43.34,Not Holiday,Ecuador,False
2795406,2017-03-27,36.0,PRODUCE,1104.437,0.0,1140.0,47.02,Not Holiday,Ecuador,False
1296333,2014-12-21,24.0,HOME CARE,377.0,1.0,2656.0,55.25,Additional,Ecuador,False
2584101,2016-11-29,5.0,PERSONAL CARE,164.0,8.0,1156.0,45.29,Not Holiday,Ecuador,False
2189375,2016-04-30,32.0,GROCERY I,1815.0,37.0,738.0,44.75,Event,Ecuador,False
1871539,2015-11-05,13.0,AUTOMOTIVE,2.0,0.0,842.0,45.27,Not Holiday,Ecuador,False
1896462,2015-11-19,12.0,DAIRY,307.0,0.0,1171.0,40.55,Not Holiday,Ecuador,False
2732083,2017-02-20,8.0,BABY CARE,0.0,0.0,2390.0,54.02,Not Holiday,Ecuador,False
1656221,2015-07-07,22.0,CLEANING,0.0,0.0,0.0,52.33,Not Holiday,Ecuador,False
1617312,2015-06-18,31.0,BREAD/BAKERY,573.0,0.0,1407.0,60.41,Not Holiday,Ecuador,False
609581,2013-12-05,3.0,PRODUCE,20.0,0.0,3123.0,97.14,Additional,Quito,False
655922,2013-12-31,4.0,BREAD/BAKERY,334.265,0.0,2705.0,98.17,Additional,Ecuador,False
2030385,2016-02-02,20.0,HOME AND KITCHEN II,13.0,0.0,1488.0,29.9,Not Holiday,Ecuador,False
71000,2013-02-09,45.0,DELI,567.209,0.0,3942.0,97.01,Not Holiday,Ecuador,False
459634,2013-09-11,50.0,BEAUTY,3.0,0.0,2532.0,107.65,Not Holiday,Ecuador,False
2702185,2017-02-03,20.0,BABY CARE,2.0,0.0,1322.0,53.81,Not Holiday,Ecuador,False
1255031,2014-11-28,14.0,SEAFOOD,7.0,0.0,1199.0,65.94,Event,Ecuador,False
10695,2013-01-06,53.0,POULTRY,0.0,0.0,0.0,93.2,Not Holiday,Ecuador,False
932204,2014-06-04,6.0,FROZEN FOODS,141.344,0.0,1874.0,103.27,Not Holiday,Ecuador,False
1082143,2014-08-23,13.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,1142.0,95.39,Not Holiday,Ecuador,False
2703266,2017-02-03,52.0,PET SUPPLIES,0.0,0.0,0.0,53.81,Not Holiday,Ecuador,False
1372315,2015-02-01,5.0,AUTOMOTIVE,8.0,0.0,1602.0,49.25,Not Holiday,Ecuador,False
1183673,2014-10-19,12.0,LAWN AND GARDEN,0.0,0.0,1349.0,82.76,Not Holiday,Ecuador,False
1191042,2014-10-23,19.0,PRODUCE,336.452,0.0,1013.0,82.81,Not Holiday,Ecuador,False
1715279,2015-08-09,29.0,POULTRY,208.898,0.0,985.0,44.94,Not Holiday,Ecuador,False
2892906,2017-05-20,21.0,HOME AND KITCHEN I,50.0,4.0,1178.0,50.81,Not Holiday,Ecuador,False
1442530,2015-03-12,26.0,MEATS,392.889,0.0,486.0,47.12,Not Holiday,Ecuador,False
1745419,2015-08-26,25.0,CELEBRATION,5.0,0.0,725.0,38.5,Not Holiday,Ecuador,False
436802,2013-08-30,6.0,CELEBRATION,0.0,0.0,1837.0,107.98,Not Holiday,Ecuador,False
2374458,2016-08-04,24.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,2229.0,41.92,Not Holiday,Ecuador,False
2474006,2016-09-29,17.0,HOME CARE,203.0,12.0,1178.0,47.72,Not Holiday,Ecuador,False
1567387,2015-05-21,30.0,DELI,74.0,27.0,734.0,60.18,Not Holiday,Ecuador,False
2097938,2016-03-11,15.0,HOME CARE,173.0,0.0,1341.0,38.51,Not Holiday,Ecuador,False
1922092,2015-12-03,32.0,PRODUCE,109.092,0.0,588.0,41.08,Not Holiday,Ecuador,False
1465329,2015-03-25,15.0,LAWN AND GARDEN,0.0,0.0,1369.0,48.75,Not Holiday,Ecuador,False
1924831,2015-12-05,7.0,PRODUCE,5044.649,0.0,1905.0,37.64,Additional,Quito,False
2828181,2017-04-14,29.0,HOME CARE,236.0,13.0,1198.0,52.62,Holiday,Libertad,False
46045,2013-01-26,45.0,BEAUTY,11.0,0.0,4168.0,95.95,Not Holiday,Ecuador,False
2753907,2017-03-04,21.0,GROCERY I,5475.338,59.0,1372.0,53.19,Not Holiday,Ecuador,False
1770473,2015-09-09,28.0,GROCERY II,2.0,0.0,1000.0,44.13,Not Holiday,Ecuador,False
1817342,2015-10-05,44.0,"LIQUOR,WINE,BEER",356.0,0.0,4027.0,46.28,Not Holiday,Ecuador,False
338785,2013-07-06,5.0,SEAFOOD,10.975,0.0,1641.0,103.03,Not Holiday,Ecuador,False
696788,2014-01-22,54.0,HOME APPLIANCES,0.0,0.0,662.0,96.35,Not Holiday,Ecuador,False
806554,2014-03-25,32.0,PERSONAL CARE,100.0,0.0,616.0,99.66,Not Holiday,Ecuador,False
2026529,2016-01-31,11.0,LINGERIE,12.0,0.0,2575.0,31.62,Not Holiday,Ecuador,False
2199148,2016-05-05,4.0,HOME APPLIANCES,2.0,0.0,1347.0,44.33,Event,Ecuador,False
2862968,2017-05-03,32.0,DAIRY,211.0,68.0,705.0,47.79,Not Holiday,Ecuador,False
2325418,2016-07-08,50.0,PREPARED FOODS,111.189,1.0,2331.0,45.37,Not Holiday,Ecuador,False
2790008,2017-03-24,35.0,FROZEN FOODS,116.0,2.0,718.0,47.3,Not Holiday,Ecuador,False
1072411,2014-08-17,43.0,BABY CARE,0.0,0.0,1490.0,96.44,Not Holiday,Ecuador,False
1375494,2015-02-02,47.0,FROZEN FOODS,373.667,2.0,3800.0,49.25,Not Holiday,Ecuador,False
23013,2013-01-13,49.0,BOOKS,0.0,0.0,2662.0,94.27,Not Holiday,Ecuador,False
1069598,2014-08-16,11.0,PET SUPPLIES,0.0,0.0,2522.0,96.44,Not Holiday,Ecuador,False
54840,2013-01-31,41.0,LADIESWEAR,0.0,0.0,728.0,97.65,Not Holiday,Ecuador,False
200709,2013-04-23,33.0,POULTRY,117.404,0.0,1092.0,89.21,Not Holiday,Ecuador,False
1552974,2015-05-13,25.0,HOME APPLIANCES,0.0,0.0,680.0,60.5,Not Holiday,Ecuador,False
39660,2013-01-23,13.0,LADIESWEAR,0.0,0.0,797.0,95.06,Not Holiday,Ecuador,False
2023974,2016-01-29,42.0,CLEANING,612.0,3.0,885.0,33.66,Not Holiday,Ecuador,False
2863707,2017-05-03,54.0,LINGERIE,9.0,0.0,764.0,47.79,Not Holiday,Ecuador,False
1837571,2015-10-17,9.0,"LIQUOR,WINE,BEER",150.0,0.0,2255.0,45.91,Not Holiday,Ecuador,False
1246587,2014-11-23,29.0,BEVERAGES,0.0,0.0,0.0,75.74,Not Holiday,Ecuador,False
369228,2013-07-23,10.0,HOME AND KITCHEN II,0.0,0.0,1171.0,107.13,Holiday,Cayambe,False
576637,2013-11-16,31.0,LAWN AND GARDEN,0.0,0.0,1408.0,93.03,Not Holiday,Ecuador,False
1406016,2015-02-19,54.0,DAIRY,195.0,3.0,814.0,51.12,Not Holiday,Ecuador,False
1875942,2015-11-07,38.0,HARDWARE,4.0,0.0,1950.0,43.87,Holiday,Santa Elena,False
679248,2014-01-13,9.0,AUTOMOTIVE,7.0,0.0,1989.0,91.45,Not Holiday,Ecuador,False
2868215,2017-05-06,29.0,DAIRY,1036.0,25.0,1468.0,46.46,Not Holiday,Ecuador,False
1779961,2015-09-14,45.0,PRODUCE,4287.179,2.0,2186.0,44.07,Not Holiday,Ecuador,False
1400913,2015-02-17,7.0,LAWN AND GARDEN,20.0,0.0,1451.0,53.56,Holiday,Ecuador,False
2488903,2016-10-07,36.0,SEAFOOD,1.0,0.0,1127.0,49.76,Holiday,Quevedo,False
1605506,2015-06-11,51.0,GROCERY II,7.0,0.0,1471.0,60.74,Not Holiday,Ecuador,False
2821537,2017-04-11,18.0,PERSONAL CARE,215.0,12.0,1538.0,53.38,Not Holiday,Ecuador,False
894756,2014-05-14,5.0,HOME CARE,0.0,0.0,1409.0,102.63,Not Holiday,Ecuador,False
2688574,2017-01-26,39.0,LADIESWEAR,3.0,0.0,1163.0,53.24,Not Holiday,Ecuador,False
41457,2013-01-24,14.0,BABY CARE,0.0,0.0,1456.0,95.35,Not Holiday,Ecuador,False
1499849,2015-04-13,35.0,"LIQUOR,WINE,BEER",15.0,0.0,660.0,51.95,Not Holiday,Ecuador,False
72076,2013-02-10,23.0,PREPARED FOODS,24.0,0.0,1033.0,97.01,Not Holiday,Ecuador,False
2705466,2017-02-05,11.0,HOME AND KITCHEN I,54.0,3.0,2874.0,53.01,Not Holiday,Ecuador,False
2515166,2016-10-22,22.0,PLAYERS AND ELECTRONICS,6.0,0.0,768.0,50.18,Not Holiday,Ecuador,False
111353,2013-03-04,26.0,BEVERAGES,425.0,0.0,873.0,90.13,Not Holiday,Ecuador,False
187175,2013-04-16,1.0,MEATS,273.098,0.0,1757.0,88.73,Not Holiday,Ecuador,False
2683686,2017-01-23,53.0,HOME AND KITCHEN I,25.0,3.0,1036.0,52.77,Not Holiday,Ecuador,False
329933,2013-07-02,7.0,MEATS,513.463,0.0,1748.0,99.65,Not Holiday,Ecuador,False
214914,2013-05-01,32.0,EGGS,22.0,0.0,738.0,90.74,Holiday,Ecuador,False
1572335,2015-05-24,18.0,CLEANING,903.0,5.0,1409.0,57.29,Holiday,Ecuador,False
532454,2013-10-22,42.0,MEATS,0.0,0.0,0.0,97.63,Not Holiday,Ecuador,False
1424320,2015-03-02,14.0,PRODUCE,0.0,0.0,1501.0,49.59,Holiday,Manta,False
2482312,2016-10-03,53.0,DAIRY,474.0,3.0,1078.0,48.8,Not Holiday,Ecuador,False
3013642,2017-07-24,8.0,BOOKS,0.0,0.0,2606.0,46.21,Additional,Guayaquil,False
132064,2013-03-16,5.0,MAGAZINES,0.0,0.0,1612.0,93.71,Not Holiday,Ecuador,False
1943282,2015-12-15,27.0,BABY CARE,0.0,0.0,1353.0,37.32,Not Holiday,Ecuador,False
2930492,2017-06-10,26.0,HARDWARE,0.0,0.0,498.0,46.1,Not Holiday,Ecuador,False
535952,2013-10-24,40.0,MEATS,90.772,0.0,940.0,96.65,Not Holiday,Ecuador,False
2904614,2017-05-26,52.0,DAIRY,1610.0,31.0,3172.0,49.58,Transfer,Ecuador,False
24423,2013-01-14,37.0,POULTRY,71.761,0.0,1305.0,94.27,Not Holiday,Ecuador,False
1771223,2015-09-09,51.0,BOOKS,0.0,0.0,1743.0,44.13,Not Holiday,Ecuador,False
2118537,2016-03-22,45.0,PERSONAL CARE,400.0,9.0,2980.0,41.45,Not Holiday,Ecuador,False
943564,2014-06-10,26.0,LADIESWEAR,0.0,0.0,538.0,105.02,Not Holiday,Ecuador,False
2452780,2016-09-17,22.0,FROZEN FOODS,52.0,19.0,753.0,43.34,Not Holiday,Ecuador,False
343461,2013-07-08,39.0,"LIQUOR,WINE,BEER",19.0,0.0,1378.0,103.03,Not Holiday,Ecuador,False
2542297,2016-11-06,34.0,SEAFOOD,6.0,1.0,1934.0,44.88,Holiday,Santo Domingo de los Tsachilas,False
1738986,2015-08-22,46.0,DAIRY,1630.0,2.0,4041.0,38.22,Not Holiday,Ecuador,False
992409,2014-07-03,51.0,POULTRY,675.945,0.0,1617.0,104.76,Holiday,Santo Domingo,False
711180,2014-01-31,4.0,LINGERIE,0.0,0.0,1409.0,97.55,Not Holiday,Ecuador,False
2068336,2016-02-23,36.0,HOME APPLIANCES,0.0,0.0,1168.0,31.84,Not Holiday,Ecuador,False
1679118,2015-07-20,14.0,BEAUTY,0.0,0.0,1562.0,50.11,Not Holiday,Ecuador,False
1729994,2015-08-17,43.0,PERSONAL CARE,218.0,0.0,1420.0,41.93,Not Holiday,Ecuador,False
1675014,2015-07-17,51.0,MAGAZINES,14.0,0.0,1799.0,50.88,Not Holiday,Ecuador,False
1043706,2014-08-01,37.0,CELEBRATION,0.0,0.0,1772.0,97.86,Not Holiday,Ecuador,False
1802836,2015-09-27,37.0,BEVERAGES,2606.0,13.0,972.0,44.4,Not Holiday,Ecuador,False
661485,2014-01-03,10.0,MEATS,168.188,0.0,1012.0,93.66,Not Holiday,Ecuador,False
846467,2014-04-16,54.0,DAIRY,196.0,0.0,830.0,103.71,Not Holiday,Ecuador,False
2871445,2017-05-08,19.0,BOOKS,0.0,0.0,1143.0,46.46,Not Holiday,Ecuador,False
2418887,2016-08-29,21.0,DELI,339.623,10.0,911.0,46.97,Not Holiday,Ecuador,False
2649703,2017-01-04,49.0,"LIQUOR,WINE,BEER",160.0,4.0,3193.0,53.26,Not Holiday,Ecuador,False
1407231,2015-02-20,37.0,BEAUTY,4.0,0.0,1694.0,49.95,Not Holiday,Ecuador,False
118790,2013-03-08,35.0,HOME AND KITCHEN I,0.0,0.0,666.0,92.01,Not Holiday,Ecuador,False
1485703,2015-04-05,39.0,AUTOMOTIVE,7.0,0.0,1622.0,52.08,Not Holiday,Ecuador,False
2720567,2017-02-13,37.0,BEAUTY,9.0,2.0,1676.0,52.96,Not Holiday,Ecuador,False
1021594,2014-07-20,15.0,BOOKS,0.0,0.0,900.0,105.34,Not Holiday,Ecuador,False
195170,2013-04-20,28.0,AUTOMOTIVE,11.0,0.0,1215.0,88.81,Not Holiday,Ecuador,False
1187605,2014-10-21,23.0,PERSONAL CARE,131.0,2.0,1008.0,83.25,Not Holiday,Ecuador,False
430492,2013-08-26,30.0,SEAFOOD,0.0,0.0,696.0,105.88,Not Holiday,Ecuador,False
657937,2014-01-01,11.0,CLEANING,0.0,0.0,0.0,95.14,Holiday,Ecuador,False
1400308,2015-02-16,43.0,DELI,231.0,0.0,1193.0,53.56,Holiday,Ecuador,False
269683,2013-05-31,17.0,SEAFOOD,2.0,0.0,1139.0,91.93,Not Holiday,Ecuador,False
2359256,2016-07-26,50.0,DELI,329.637,2.0,2122.0,42.16,Not Holiday,Ecuador,False
2818076,2017-04-09,21.0,PREPARED FOODS,178.312,0.0,1343.0,53.06,Not Holiday,Ecuador,False
1900484,2015-11-21,26.0,BOOKS,0.0,0.0,502.0,39.27,Not Holiday,Ecuador,False
423502,2013-08-22,35.0,BREAD/BAKERY,81.0,0.0,521.0,104.93,Not Holiday,Ecuador,False
417818,2013-08-19,24.0,PRODUCE,2.0,0.0,2401.0,107.14,Not Holiday,Ecuador,False
1085975,2014-08-25,22.0,BEAUTY,0.0,0.0,0.0,95.39,Not Holiday,Ecuador,False
877252,2014-05-04,15.0,BOOKS,0.0,0.0,1145.0,99.74,Not Holiday,Ecuador,False
1344102,2015-01-16,14.0,BEAUTY,1.0,0.0,1182.0,48.49,Not Holiday,Ecuador,False
1207192,2014-11-01,23.0,EGGS,71.0,0.0,1111.0,78.77,Not Holiday,Ecuador,False
2364333,2016-07-29,42.0,BOOKS,0.0,0.0,1060.0,41.54,Not Holiday,Ecuador,False
1213778,2014-11-05,6.0,PREPARED FOODS,131.183,1.0,1807.0,78.71,Not Holiday,Ecuador,False
165040,2013-04-03,32.0,SEAFOOD,3.0,0.0,670.0,95.02,Not Holiday,Ecuador,False
3019290,2017-07-27,17.0,DELI,357.0,8.0,1258.0,49.05,Not Holiday,Ecuador,False
2715966,2017-02-11,5.0,LINGERIE,7.0,0.0,1358.0,52.96,Not Holiday,Ecuador,False
2858240,2017-04-30,50.0,SEAFOOD,19.392,0.0,3126.0,48.83,Not Holiday,Ecuador,False
2247302,2016-05-29,5.0,MEATS,300.095,0.0,1178.0,49.1,Not Holiday,Ecuador,False
1685135,2015-07-23,34.0,GROCERY II,2.0,0.0,1829.0,48.11,Holiday,Cayambe,False
517771,2013-10-14,29.0,PET SUPPLIES,0.0,0.0,0.0,102.46,Not Holiday,Ecuador,False
1372629,2015-02-01,14.0,HOME APPLIANCES,1.0,0.0,1116.0,49.25,Not Holiday,Ecuador,False
2613241,2016-12-15,24.0,PET SUPPLIES,19.0,1.0,2520.0,50.9,Not Holiday,Ecuador,False
203167,2013-04-24,54.0,FROZEN FOODS,7.0,0.0,725.0,91.07,Not Holiday,Ecuador,False
274321,2013-06-02,50.0,HOME APPLIANCES,1.0,0.0,3512.0,93.41,Not Holiday,Ecuador,False
1340019,2015-01-13,52.0,FROZEN FOODS,0.0,0.0,0.0,45.92,Not Holiday,Ecuador,False
2685305,2017-01-24,48.0,HOME APPLIANCES,0.0,0.0,2121.0,52.38,Not Holiday,Ecuador,False
520219,2013-10-15,49.0,SEAFOOD,51.073,0.0,1771.0,101.15,Not Holiday,Ecuador,False
2367029,2016-07-31,15.0,PLAYERS AND ELECTRONICS,3.0,0.0,971.0,40.05,Not Holiday,Ecuador,False
2443469,2016-09-12,10.0,CELEBRATION,1.0,0.0,908.0,46.28,Not Holiday,Ecuador,False
2035420,2016-02-05,11.0,BEAUTY,5.0,0.0,2205.0,30.86,Not Holiday,Ecuador,False
2264067,2016-06-07,27.0,PERSONAL CARE,169.0,0.0,1333.0,50.37,Not Holiday,Ecuador,False
1929265,2015-12-07,34.0,DELI,314.955,0.0,2268.0,37.64,Not Holiday,Ecuador,False
2744578,2017-02-27,8.0,"LIQUOR,WINE,BEER",137.0,1.0,2062.0,54.04,Holiday,Ecuador,False
2702997,2017-02-03,44.0,LINGERIE,18.0,0.0,4569.0,53.81,Not Holiday,Ecuador,False
2514421,2016-10-21,54.0,DAIRY,152.0,5.0,728.0,50.61,Not Holiday,Ecuador,False
1925754,2015-12-05,35.0,PREPARED FOODS,27.0,0.0,741.0,37.64,Additional,Quito,False
342874,2013-07-08,21.0,PREPARED FOODS,0.0,0.0,0.0,103.03,Not Holiday,Ecuador,False
2130946,2016-03-29,43.0,PET SUPPLIES,1.0,0.0,1122.0,36.91,Not Holiday,Ecuador,False
1307885,2014-12-26,52.0,PET SUPPLIES,0.0,0.0,0.0,54.59,Bridge,Ecuador,False
948408,2014-06-13,11.0,GROCERY I,4356.341,8.0,2045.0,107.49,Not Holiday,Ecuador,False
862327,2014-04-25,48.0,POULTRY,723.8058,0.0,2597.0,100.85,Not Holiday,Ecuador,False
1672846,2015-07-16,40.0,AUTOMOTIVE,4.0,0.0,1347.0,50.9,Not Holiday,Ecuador,False
2296209,2016-06-25,10.0,LADIESWEAR,5.0,0.0,947.0,45.8,Holiday,Imbabura,False
1099519,2014-09-01,54.0,HOME AND KITCHEN II,8.0,0.0,888.0,92.92,Not Holiday,Ecuador,False
1967630,2015-12-29,8.0,PLAYERS AND ELECTRONICS,15.0,0.0,3096.0,37.88,Not Holiday,Ecuador,False
1410220,2015-02-22,19.0,LINGERIE,9.0,0.0,1189.0,49.56,Not Holiday,Ecuador,False
1828931,2015-10-12,17.0,POULTRY,264.975,0.0,1325.0,47.09,Not Holiday,Ecuador,False
1097182,2014-08-31,37.0,"LIQUOR,WINE,BEER",0.0,0.0,1231.0,92.92,Not Holiday,Ecuador,False
1411559,2015-02-23,6.0,CLEANING,1100.0,0.0,1474.0,49.56,Not Holiday,Ecuador,False
2363573,2016-07-29,19.0,BEVERAGES,2113.0,5.0,1118.0,41.54,Not Holiday,Ecuador,False
89875,2013-02-20,23.0,DAIRY,267.0,0.0,1170.0,94.92,Not Holiday,Ecuador,False
514296,2013-10-12,32.0,HOME AND KITCHEN II,0.0,0.0,714.0,102.46,Not Holiday,Ecuador,False
2647464,2017-01-03,35.0,PLAYERS AND ELECTRONICS,1.0,0.0,844.0,52.36,Not Holiday,Ecuador,False
579056,2013-11-17,50.0,PRODUCE,6.0,0.0,3041.0,93.03,Not Holiday,Ecuador,False
2766218,2017-03-11,16.0,HARDWARE,0.0,0.0,708.0,47.95,Not Holiday,Ecuador,False
1927012,2015-12-06,20.0,AUTOMOTIVE,10.0,0.0,2098.0,37.64,Holiday,Quito,False
2204903,2016-05-07,35.0,SCHOOL AND OFFICE SUPPLIES,14.0,6.0,770.0,43.45,Event,Ecuador,False
1107448,2014-09-06,24.0,PERSONAL CARE,353.0,0.0,2430.0,92.64,Not Holiday,Ecuador,False
2560742,2016-11-15,53.0,PRODUCE,1449.36,0.0,1045.0,45.86,Not Holiday,Ecuador,False
